,person_dim_id,21-5c,5-13c,13-21c,21-5s,5-13s,13-21s
283,1710246101,0,1,2,0,0,0
284,1710248501,0,1,1,0,0,0
285,1710248502,0,1,1,0,0,0
286,1710248503,0,1,0,0,0,0
287,1710248505,0,1,1,0,0,0
288,1710250201,0,16,18,0,0,5
289,1710254901,1,7,9,1,3,0
290,1710254902,3,6,10,0,2,4
291,1710255601,0,1,2,0,0,0
292,1710257501,0,3,2,0,0,0
293,1710257701,0,2,3,0,0,0
294,1710257702,0,10,12,0,1,7
295,1710257703,0,2,6,0,0,0
296,1710257704,0,1,8,0,0,5
297,1710257801,0,2,2,0,0,0
298,1710257802,0,0,2,0,0,0
299,1710260801,0,1,4,0,0,0
300,1710261801,2,9,16,0,0,2
301,1710262801,1,2,3,0,0,0
302,1710263001,0,3,13,0,0,3
303,1710263701,0,2,4,0,0,0
304,1710263702,1,0,1,0,0,1
305,1710263703,0,2,4,0,0,0
306,1710263704,0,0,4,0,0,0
307,1710267101,0,1,1,0,0,0
308,1710268401,0,0,0,0,0,2
309,1710268402,0,1,1,0,1,0
310,1710268403,0,0,0,0,1,1
311,1710268404,0,0,0,0,0,2
312,1710269401,0,1,2,0,0,0
313,1710269402,0,1,1,0,0,0
314,1710269403,0,1,2,0,0,0
315,1710269501,0,3,2,0,1,1
316,1710269502,0,2,0,0,3,0
317,1710269503,0,2,0,0,1,0
318,1710271001,0,4,6,0,0,0
319,1710271002,0,3,3,0,0,0
320,1710271003,0,1,6,0,0,0
321,1710271301,0,0,0,0,2,2
322,1710271302,0,0,0,0,1,1
323,1710273701,0,1,1,0,2,0
324,1710273702,0,0,0,1,0,0
325,1710278301,0,11,11,0,1,1
326,1710278701,3,0,10,0,1,2
327,1710278702,0,10,19,0,3,0
328,1710279801,0,1,1,0,0,0
329,1710280401,0,1,4,0,0,0
330,1710281901,1,4,20,0,5,13
331,1710281902,0,14,25,1,6,8
332,1710281903,0,7,16,1,4,13
333,1710286602,0,1,0,0,2,0
334,1710287201,0,3,1,0,0,3
335,1710287202,0,0,2,0,0,0
336,1710287203,0,1,1,0,0,0
337,1710290501,1,0,1,0,0,0
338,1710290801,0,1,1,0,2,3
339,1710291001,0,9,11,0,0,3
340,1710293201,2,1,3,0,2,0
341,1710294401,0,1,7,0,0,0
342,1710294402,1,1,0,0,0,0
343,1710296601,0,8,5,0,4,3
344,1710296602,0,19,3,0,2,2
345,1710298601,1,1,1,0,0,0
346,1710298801,1,2,5,0,0,0
347,1710298802,1,0,2,0,0,0
348,1710302201,2,1,2,0,2,0
349,1710303101,0,1,1,0,0,0
350,1710303102,0,1,1,0,0,1
351,1710303103,0,1,2,0,0,0
352,1710303801,2,3,1,2,2,0
353,1710303803,1,0,1,0,0,0
354,1710303804,2,3,1,2,0,0
355,1710305001,0,14,13,0,8,5
356,1710305002,0,3,1,0,2,2
357,1710305003,0,3,1,0,2,2
358,1710305901,0,0,2,0,2,0
359,1710311001,0,1,3,0,0,0
360,1710311002,0,1,5,0,0,0
361,1710311401,1,0,1,0,1,1
362,1710311402,1,1,2,0,0,0
363,1710311403,0,0,0,0,1,1
364,1710313801,0,4,1,0,0,0
365,1710314701,0,1,4,0,0,0
366,1710314801,0,1,1,0,0,0
367,1710314802,0,0,1,0,0,0
368,1710321101,4,6,3,0,0,0
369,1710324101,0,1,1,0,0,0
370,1710324201,0,1,1,0,2,0
371,1710330201,4,9,15,1,0,1
372,1710341501,0,16,13,0,4,5
373,1710341502,0,24,7,0,17,4
374,1710342801,0,1,5,0,0,1
375,1710342802,0,1,1,0,0,0
376,1710345401,1,1,3,0,0,0
377,1710345402,0,2,2,0,1,0
378,1710345601,0,7,9,0,1,0
379,1710347701,0,1,1,0,0,0
380,1710350001,0,1,1,0,0,0
381,1710350002,0,1,1,0,0,0
382,1710351701,0,1,1,0,0,1
383,1710353301,0,1,1,0,0,0
384,1710353302,0,1,1,0,0,0
385,1710353801,0,1,1,0,0,1
386,1710355701,0,0,2,0,1,1
387,1710357401,0,1,4,0,0,0
388,1710358701,0,16,26,0,4,4
389,1710359401,0,1,2,0,0,0
390,1710359402,0,0,0,0,1,1
391,1710361401,0,12,21,0,0,0
392,1710362302,0,0,2,0,0,0
393,1710364001,0,5,4,0,0,0
394,1710364002,0,1,1,0,0,0
395,1710364802,0,1,2,0,0,0
396,1710365901,0,1,2,0,0,2
397,1710366001,1,1,11,0,10,12
398,1710367001,0,1,3,0,0,1
399,1710367201,2,8,18,0,1,0
400,1710367202,2,5,19,0,1,0
401,1710367701,0,1,1,0,0,0
402,1710374101,0,2,1,0,0,0
403,1710375101,0,4,2,0,0,0
404,1710375102,0,1,1,0,0,0
405,1710377902,0,2,2,0,0,0
406,1710379801,0,3,1,0,0,0
407,1710380201,0,1,2,0,0,0
408,1710380202,0,1,1,0,0,0
409,1710380203,0,1,1,0,0,0
410,1710380901,0,6,6,0,2,1
411,1710382401,0,1,2,0,0,0
412,1710382601,0,1,1,0,0,2
413,1710383601,0,3,3,0,0,2
414,1710383801,4,6,24,2,2,4
415,1710383802,3,4,16,3,3,5
416,1710386101,0,0,2,0,2,1
417,1710386102,0,0,0,0,2,2
418,1710390201,0,3,3,0,0,0
419,1710390202,0,2,3,0,0,0
420,1710390203,0,1,2,0,0,0
421,1710390204,0,1,2,0,0,0
422,1710391301,0,1,0,0,0,0
423,1710391302,0,1,0,0,0,0
424,1710394701,0,1,1,0,0,0
425,1710397201,2,4,4,0,0,0
426,1710397202,0,1,1,0,0,0
427,1710408801,0,1,6,0,0,5
428,1710409501,0,1,1,0,0,1
429,1710409502,0,3,3,0,0,0
430,1710409503,0,0,0,0,1,1
431,1710409504,0,0,0,0,1,1
432,1710409505,0,1,1,0,0,0
433,1710410501,0,1,1,0,0,0
434,1710412501,0,1,3,0,0,0
435,1710412502,0,3,3,0,0,1
436,1710412503,0,1,1,0,0,0
437,1710412504,0,0,2,0,1,1
438,1710412505,0,0,0,0,1,1
439,1710414701,0,1,1,0,0,0
440,1710415801,1,15,17,1,2,0
441,1710417001,0,1,1,0,0,0
442,1710417101,1,9,27,0,8,6
443,1710419002,0,2,0,0,0,4
444,1710419701,1,1,0,0,0,0
445,1710422201,0,7,14,0,1,3
446,1710422202,0,6,17,0,0,5
447,1710422701,0,0,2,0,2,0
448,1710423601,0,2,1,0,0,0
449,1710424701,0,0,2,0,0,1
450,1710425501,0,1,1,0,0,0
451,1710425502,0,2,1,0,0,0
452,1710425503,0,2,1,0,0,0
453,1710425504,0,2,1,0,0,0
454,1710428101,0,1,2,0,0,2
455,1710429901,0,4,1,0,1,0
456,1710429902,0,1,1,0,0,0
457,1710430001,0,1,1,0,0,0
458,1710430002,0,2,0,0,0,2
459,1710435802,0,2,0,0,0,0
460,1710436601,0,1,1,0,0,0
461,1710436602,0,0,0,0,4,0
462,1710436603,0,1,1,0,0,0
463,1710436604,0,1,1,0,0,0
464,1710438301,0,1,11,0,0,0
465,1710438302,0,0,2,0,2,0
466,1710439501,0,2,2,0,0,0
467,1710439502,0,2,0,0,0,0
468,1710439503,0,1,1,0,0,0
469,1710439901,0,3,0,0,0,0
470,1710441201,0,2,2,0,0,0
471,1710441202,0,3,4,0,0,0
472,1710443301,6,2,4,0,0,1
473,1710443402,0,1,1,1,0,0
474,1710444001,1,1,2,0,2,0
475,1710444002,1,1,2,0,0,0
476,1710444901,0,17,12,0,2,5
477,1710444902,0,12,9,0,3,8
478,1710444903,0,12,7,0,2,1
479,1710445901,0,2,3,0,0,0
480,1710445902,0,1,3,0,0,0
481,1710446801,0,2,4,0,0,0
482,1710449401,0,0,2,0,0,1
483,1710450001,0,1,3,0,0,0
484,1710450002,0,1,3,0,0,0
485,1710455201,0,4,0,0,1,0
486,1710456201,0,1,1,0,0,1
487,1710456301,3,3,21,0,0,1
488,1710456701,0,0,0,0,1,1
489,1710456702,0,1,1,0,0,0
490,1710457101,2,1,2,0,0,0
491,1710457102,2,3,3,0,0,2
492,1710457501,0,0,2,0,1,0
493,1710457502,0,1,1,0,0,0
494,1710457601,1,1,2,0,0,0
495,1710457801,0,1,2,0,0,0
496,1710459801,1,1,2,0,0,1
497,1710460101,0,0,2,0,0,2
498,1710460201,0,7,10,0,1,0
499,1710461401,0,7,18,0,0,6
500,1710461701,0,3,3,0,4,3
501,1710461702,0,2,0,0,0,0
502,1710461703,0,1,1,0,0,3
503,1710461704,0,0,0,0,1,1
504,1710463901,3,5,14,0,0,2
505,1710463902,3,10,12,0,4,2
506,1710464701,0,1,1,0,0,0
507,1710464702,0,4,0,0,0,0
508,1710464703,0,1,1,0,0,0
509,1710464704,0,2,0,0,0,0
510,1710465701,0,1,4,0,2,0
511,1710465702,0,1,3,0,0,0
512,1710465801,1,0,0,1,0,0
513,1710465802,1,1,2,1,1,1
514,1710466001,7,19,17,4,7,8
515,1710466002,7,1,11,1,7,3
516,1710467401,0,3,9,0,0,1
517,1710467901,0,1,2,0,0,0
518,1710468301,0,2,3,0,0,0
519,1710468302,0,4,5,0,0,1
520,1710468303,0,1,3,0,0,0
521,1710468304,0,2,5,0,0,1
522,1710470601,0,0,0,0,4,2
523,1710471101,1,0,1,0,0,0
524,1710471102,0,2,0,0,0,0
525,1710471103,0,1,1,0,0,0
526,1710471104,0,1,0,0,0,0
527,1710472901,1,0,1,0,0,1
528,1710475001,0,4,0,0,0,0
529,1710475002,0,1,1,0,0,0
530,1710475003,0,1,1,0,0,0
531,1710475004,0,1,1,0,0,0
532,1710476401,0,2,1,0,0,0
533,1710480101,0,2,5,0,2,0
534,1710480102,0,0,5,0,0,0
535,1710482101,0,1,1,0,0,0
536,1710482401,1,0,1,0,1,2
537,1710484701,0,3,2,0,0,0
538,1710484703,0,1,1,0,0,0
539,1710484704,0,1,1,0,0,0
540,1710485601,0,0,0,0,1,1
541,1710488701,0,1,5,0,0,0
542,1710488702,0,0,3,0,0,0
543,1710488703,0,0,3,0,0,0
544,1710489301,0,1,2,0,0,0
545,1710494501,0,14,10,0,0,0
546,1710494502,0,13,9,0,0,0
547,1710494801,0,0,3,0,0,1
548,1710494802,0,0,3,0,0,1
549,1710499401,0,0,2,0,2,0
550,1710499402,0,0,2,0,2,0
551,1710504701,0,1,6,0,0,3
552,1710505201,1,2,0,0,0,0
553,1710505202,0,0,0,0,2,0
554,1710506401,0,15,19,0,2,2
555,1710509401,0,1,2,0,2,0
556,1710509801,6,2,16,0,5,8
557,1710515301,0,2,0,0,7,2
558,1710516501,0,3,0,0,0,0
559,1710517201,1,9,8,0,0,14
560,1710517202,1,13,6,0,2,16
561,1710520101,2,0,2,0,0,0
562,1710520501,0,1,7,0,0,0
563,1710520701,2,5,17,0,4,4
564,1710522101,4,7,30,1,0,4
565,1710522801,0,1,1,0,0,0
566,1710523101,0,1,2,0,0,0
567,1710523102,0,3,3,0,0,0
568,1710524201,0,1,2,0,0,0
569,1710524202,0,0,2,0,0,0
570,1710524601,0,2,5,0,0,1
571,1710525601,0,1,1,0,0,0
572,1710525602,0,4,2,0,0,4
573,1710525603,0,4,2,0,0,4
574,1710525604,0,4,2,0,0,4
575,1710525701,0,1,1,0,2,0
576,1710525702,0,1,1,0,0,2
577,1710526201,0,3,0,0,1,0
578,1710526202,0,3,0,0,1,0
579,1710528001,0,3,6,0,0,1
580,1710529801,0,0,9,0,0,0
581,1710531001,0,1,2,0,0,1
582,1710531601,2,9,14,0,0,3
583,1710531602,3,13,22,0,2,3
584,1710533602,0,1,2,0,0,0
585,1710539201,0,1,4,0,0,0
586,1710539202,0,3,2,0,0,0
587,1710540901,0,1,1,0,0,0
588,1710544301,0,5,0,0,1,0
589,1710544501,0,2,2,0,0,0
590,1710544502,0,3,3,0,0,0
591,1710544503,0,1,1,0,0,0
592,1710544504,0,2,2,0,0,0
593,1710544901,0,2,0,0,1,1
594,1710547201,0,1,1,0,2,2
595,1710547202,0,1,1,0,0,2
596,1710547203,0,2,0,0,0,0
597,1710548301,3,8,19,1,1,3
598,1710548302,1,10,23,0,0,5
599,1710551501,0,0,2,0,0,2
600,1710553601,2,0,0,0,2,0
601,1710553602,2,1,1,0,0,0
602,1710554901,0,8,9,1,1,1
603,1710560601,2,1,2,0,0,0
604,1710560602,1,1,0,0,0,0
605,1710561401,0,6,10,0,0,5
606,1710564501,2,11,14,0,1,0
607,1710564502,0,19,20,0,0,0
608,1710564503,0,11,8,0,0,0
609,1710565801,0,2,1,0,0,3
610,1710565802,0,2,1,0,0,0
611,1710566201,0,1,1,0,0,2
612,1710566202,0,1,2,0,0,3
613,1710567201,0,3,1,0,0,0
614,1710567202,0,4,0,0,0,0
615,1710567203,0,1,1,0,0,0
616,1710567204,0,1,1,0,0,0
617,1710567205,0,4,0,0,0,0
618,1710568401,0,4,3,0,0,1
619,1710568402,0,1,1,0,0,0
620,1710568403,0,1,1,0,0,0
621,1710568901,0,3,3,0,0,0
622,1710568902,0,1,3,0,0,0
623,1710569301,0,1,3,0,0,2
624,1710569302,0,0,2,0,0,1
625,1710569401,0,2,1,0,0,0
626,1710571901,0,3,1,0,0,0
627,1710574701,0,1,1,0,0,0
628,1710575901,0,2,0,0,0,0
629,1710576601,1,0,0,0,0,0
630,1710577201,0,2,0,0,0,0
631,1710577301,0,1,1,0,0,0
632,1710577302,0,1,1,0,0,0
633,1710577304,0,1,1,0,0,0
634,1710578401,0,2,2,0,1,0
635,1710578501,1,11,19,0,1,2
636,1710578502,0,6,5,0,0,0
637,1710578901,0,2,1,0,0,0
638,1710579001,0,1,1,0,0,0
639,1710579101,0,1,3,0,0,0
640,1710579201,0,1,1,0,0,0
641,1710581401,0,7,6,0,0,0
642,1710582701,0,1,1,0,0,1
643,1710586401,0,16,15,0,1,0
644,1710586402,3,7,16,0,0,3
645,1710586403,0,13,10,0,1,2
646,1710587501,0,0,2,0,0,0
647,1710588901,0,2,2,0,0,0
648,1710590601,0,1,1,0,0,0
649,1710590801,0,2,0,0,0,0
650,1710591601,0,0,0,0,2,0
651,1710592001,0,1,1,0,0,0
652,1710592002,0,2,0,0,0,0
653,1710592201,0,1,2,0,0,1
654,1710592202,1,1,1,0,0,0
655,1710593901,0,5,10,0,0,0
656,1710593902,0,4,8,0,1,0
657,1710593903,0,4,8,0,1,0
658,1710594801,0,1,6,0,0,0
659,1710594802,0,1,4,0,0,0
660,1710597901,0,2,3,0,0,2
661,1710597902,0,1,1,0,0,2
662,1710601101,0,1,1,0,0,0
663,1710601201,0,3,1,0,0,3
664,1710601501,0,1,6,0,0,1
665,1710601502,0,1,1,0,0,1
666,1710601701,0,2,3,0,0,0
667,1710601702,0,1,3,0,0,2
668,1710601703,0,0,2,0,1,1
669,1710601704,0,1,3,0,0,0
670,1710602801,0,6,9,0,3,5
671,1710602802,4,15,20,1,1,3
672,1710604401,0,1,3,0,2,0
673,1710604402,0,1,1,0,0,2
674,1710605701,0,1,1,0,1,1
675,1710608701,1,4,3,0,0,0
676,1710613201,1,2,4,0,0,0
677,1710613202,0,0,2,0,0,0
678,1710615701,0,8,3,0,0,0
679,1710615702,0,1,3,0,0,0
680,1710618301,0,1,3,0,0,1
681,1710618302,0,1,3,0,0,1
682,1710619001,6,4,15,0,2,3
683,1710620801,0,2,4,0,0,0
684,1710620802,0,2,2,0,0,2
685,1710624801,0,2,0,0,0,0
686,1710624802,0,3,0,0,0,0
687,1710627701,1,0,1,0,0,0
688,1710627801,0,2,2,0,0,0
689,1710628201,1,3,2,0,0,0
690,1710628202,0,3,3,0,0,0
691,1710634001,0,3,1,0,0,0
692,1710634002,0,1,0,0,0,0
693,1710634003,0,1,0,0,0,0
694,1710634401,0,1,1,0,0,0
695,1710634402,0,1,1,0,0,0
696,1710634403,0,3,2,0,0,0
697,1710634404,0,3,2,0,0,0
698,1710634901,1,5,17,0,8,0
699,1710637601,0,1,1,0,0,1
700,1710637602,0,1,1,0,0,1
701,1710638101,0,4,2,0,0,1
702,1710638102,1,2,1,0,0,0
703,1710639001,0,1,1,0,0,2
704,1710639002,1,1,1,0,0,1
705,1710640201,0,1,1,0,0,0
706,1710642201,0,4,0,0,0,0
707,1710644001,0,1,1,0,0,0
708,1710644002,0,1,1,0,0,0
709,1710644201,0,1,2,0,1,0
710,1710644202,1,3,6,0,0,1
711,1710644203,0,1,3,0,0,1
712,1710644204,0,1,3,0,0,1
713,1710644205,0,1,5,0,0,0
714,1710644206,0,1,5,0,0,0
715,1710649501,0,3,1,0,0,0
716,1710649502,1,2,1,0,0,0
717,1710649601,0,2,1,0,0,2
718,1710649602,0,2,4,0,0,0
719,1710649603,0,1,3,0,0,0
720,1710651801,0,1,2,0,0,0
721,1710651802,0,2,5,0,0,0
722,1710657402,0,1,3,0,0,0
723,1710657403,0,1,1,0,0,0
724,1710658001,0,1,2,0,0,0
725,1710659401,0,3,0,0,1,0
726,1710659402,0,1,1,0,0,0
727,1710664301,2,7,14,0,0,1
728,1710664501,0,2,7,0,0,0
729,1710664801,0,0,0,2,0,0
730,1710667001,0,1,1,0,1,0
731,1710667002,0,1,1,0,2,2
732,1710667003,0,0,0,0,1,1
733,1710668001,0,2,1,0,0,0
734,1710669102,0,6,6,0,0,0
735,1710672701,0,1,3,0,0,2
736,1710677602,0,5,1,0,1,0
737,1710682301,0,2,4,0,0,0
738,1710682401,0,1,3,0,2,0
739,1710683501,0,3,2,0,0,0
740,1710684701,6,7,12,0,1,2
741,1710685401,0,0,2,0,2,0
742,1710685402,0,2,2,0,1,0
743,1710685403,0,0,2,0,2,0
744,1710685404,0,0,2,0,2,0
745,1710686401,2,2,1,0,0,0
746,1710686402,0,1,2,0,0,0
747,1710686404,0,2,0,0,0,0
748,1710687602,0,1,3,0,0,0
749,1710690901,0,3,2,0,0,1
750,1710690902,0,0,1,0,0,0
751,1710691801,0,1,1,0,0,2
752,1710692901,0,1,1,0,0,0
753,1710692902,0,1,1,0,0,0
754,1710694601,0,0,4,0,0,1
755,1710694602,0,2,0,0,0,0
756,1710694901,2,7,9,1,3,6
757,1710694902,2,6,10,1,1,8
758,1710696501,0,2,4,0,0,0
759,1710697001,0,1,1,0,0,0
760,1710697002,0,1,1,0,0,0
761,1710697401,0,2,2,0,0,0
762,1710697402,0,2,5,0,1,0
763,1710699901,1,2,2,0,0,0
764,1710700101,0,1,2,0,0,0
765,1710702001,1,25,18,0,8,2
766,1710702002,1,8,11,1,0,2
767,1710702003,0,10,8,0,2,0
768,1710702004,0,6,8,0,2,0
769,1710702501,0,0,2,0,0,0
770,1710702502,0,1,1,0,0,0
771,1710703201,1,1,2,0,0,0
772,1710703301,0,1,1,0,0,0
773,1710705101,0,1,2,0,0,0
774,1710705102,0,1,2,0,2,0
775,1710707701,3,0,2,0,0,0
776,1710709001,0,3,1,0,0,0
777,1710709002,0,3,2,0,0,0
778,1710713101,1,1,0,0,0,1
779,1710713901,0,0,2,0,0,0
780,1710713902,0,0,2,0,0,0
781,1710714101,0,1,2,0,0,1
782,1710714202,0,3,2,0,0,2
783,1710717501,0,1,3,0,0,0
784,1710717502,0,1,3,0,0,0
785,1710717601,0,5,0,0,2,0
786,1710719201,0,0,2,0,0,1
787,1710722001,5,7,19,1,1,1
788,1710722101,0,1,2,0,0,0
789,1710722102,0,1,4,0,0,1
790,1710724401,0,0,2,0,0,0
791,1710725501,0,1,3,0,0,0
792,1710725502,1,0,5,0,0,0
793,1710725503,0,1,4,0,0,0
794,1710725504,0,1,3,0,0,1
795,1710726901,0,3,2,0,1,0
796,1710731901,0,6,11,2,0,5
797,1710731902,0,7,8,0,1,1
798,1710734201,0,16,15,0,2,1
799,1710734202,0,7,6,0,2,1
800,1710737601,0,2,1,0,1,0
801,1710737602,0,2,1,0,1,0
802,1710740901,2,1,1,0,0,0
803,1710740902,2,0,0,0,0,0
804,1710740903,2,0,0,0,0,0
805,1710740904,2,0,0,0,0,0
806,1710741001,4,8,8,3,3,1
807,1710748801,2,0,8,0,0,3
808,1710748802,1,0,6,0,1,3
809,1710749001,0,1,3,0,2,1
810,1710749002,0,1,3,0,0,0
811,1710751901,0,14,16,0,1,0
812,1710751902,0,10,16,0,2,1
813,1710753401,0,1,3,0,0,0
814,1710754301,1,2,3,0,0,0
815,1710756701,0,1,1,0,1,1
816,1710757201,1,1,2,0,0,0
817,1710757202,1,1,1,0,0,0
818,1710760201,0,0,3,0,0,2
819,1710760701,0,1,1,0,0,0
820,1710761901,0,2,0,0,0,0
821,1710761902,0,2,0,0,0,0
822,1710762801,0,2,2,0,0,0
823,1710767701,0,0,3,0,0,0
824,1710768901,2,17,36,0,6,8
825,1710768902,3,10,17,0,0,1
826,1710769501,0,1,0,0,0,0
827,1710770501,0,1,1,0,0,0
828,1710771601,0,1,1,0,0,0
829,1710773001,0,1,1,0,0,0
830,1710773003,0,2,0,0,0,0
831,1710774201,1,1,3,0,0,1
832,1710774202,0,2,3,0,0,2
833,1710777301,0,1,2,0,0,1
834,1710778901,0,1,1,0,0,1
835,1710781201,0,0,2,0,0,4
836,1710783601,0,3,3,0,0,3
837,1710783602,0,0,3,0,0,3
838,1710784501,0,1,3,0,0,0
839,1710784502,0,1,3,0,0,0
840,1710788501,1,20,18,2,6,2
841,1710790201,0,3,3,0,0,3
842,1710790202,0,5,9,0,1,1
843,1710790203,0,5,6,0,0,1
844,1710790701,0,4,0,0,4,4
845,1710791301,0,2,4,0,0,0
846,1710793001,0,3,2,0,0,0
847,1710794001,1,2,4,0,0,0
848,1710794002,0,2,2,0,0,2
849,1710794003,0,1,1,0,0,2
850,1710794401,1,2,5,1,0,2
851,1710794402,1,1,4,0,0,0
852,1710794501,2,8,17,0,0,2
853,1710800001,11,5,16,1,2,1
854,1710801601,0,2,2,0,1,0
855,1710803901,0,2,2,0,0,0
856,1710803902,1,1,1,0,0,0
857,1710803903,0,1,2,0,0,0
858,1710803904,0,2,2,0,0,0
859,1710804301,4,8,11,0,0,3
860,1710809401,0,1,2,0,0,0
861,1710809402,0,0,0,0,4,0
862,1710809403,0,0,0,0,1,1
863,1710809404,0,0,0,0,2,0
864,1710813501,0,3,2,0,1,0
865,1710820001,0,1,2,0,0,0
866,1710820002,0,1,2,0,0,0
867,1710823901,1,1,2,0,0,0
868,1710823902,0,0,2,0,0,0
869,1710824701,0,2,2,0,0,0
870,1710828101,3,8,19,0,2,3
871,1710829101,0,2,2,0,0,0
872,1710829102,0,1,1,0,0,0
873,1710830601,1,1,2,0,0,0
874,1710831501,0,0,2,0,0,0
875,1710831502,1,0,0,0,0,0
876,1710835101,1,0,2,0,0,0
877,1710835102,0,1,1,0,0,1
878,1710835801,1,0,1,0,0,0
879,1710842201,0,0,2,0,3,1
880,1710842202,0,1,2,0,0,0
881,1710843001,0,1,2,0,0,2
882,1710843002,0,0,0,0,0,2
883,1710843701,0,2,2,0,2,1
884,1710844101,0,1,1,0,0,0
885,1710844102,0,1,1,0,0,0
886,1710845001,0,4,3,0,0,0
887,1710845901,1,1,2,0,0,0
888,1710845902,0,1,3,0,0,0
889,1710847301,0,1,1,0,0,0
890,1710847401,1,1,4,0,0,0
891,1710847402,0,1,2,0,0,0
892,1710849201,0,0,3,0,0,0
893,1710850001,0,1,1,0,1,1
894,1710850002,0,1,1,0,1,1
895,1710850801,0,4,1,0,1,0
896,1710851301,1,9,12,0,3,2
897,1710851302,1,14,19,0,1,1
898,1710853601,6,26,21,0,4,1
899,1710853602,2,23,17,0,4,4
900,1710853603,1,19,15,0,4,1
901,1710853604,1,19,15,0,3,1
902,1710854301,0,1,1,0,0,0
903,1710854302,0,1,1,0,0,0
904,1710857601,0,0,2,0,1,0
905,1710859501,1,17,17,0,1,4
906,1710859502,1,14,16,0,5,6
907,1710864001,0,1,1,0,0,0
908,1710864301,0,4,0,0,0,0
909,1710867801,0,18,14,0,10,8
910,1710872101,0,0,1,0,0,0
911,1710872301,0,1,1,0,0,0
912,1710872302,0,1,1,0,0,0
913,1710873501,2,3,4,0,0,0
914,1710879801,0,8,2,0,1,0
915,1710879802,0,14,17,0,2,0
916,1710879901,0,1,1,0,0,0
917,1710881401,0,2,0,0,0,0
918,1710883301,0,1,3,0,3,3
919,1710883302,0,1,1,0,2,2
920,1710885901,0,4,2,0,0,0
921,1710885902,0,1,2,0,0,0
922,1710886601,0,1,1,0,0,0
923,1710886602,0,1,3,0,0,0
924,1710887701,0,1,2,0,0,0
925,1710887702,0,0,0,0,2,0
926,1710887703,0,0,0,0,1,1
927,1710890801,0,4,6,0,0,0
928,1710891801,2,10,19,0,1,2
929,1710897301,0,1,1,0,0,0
930,1710898201,1,5,14,0,1,3
931,1710899401,0,1,3,0,0,0
932,1710902101,0,0,2,0,0,0
933,1710902301,0,1,1,0,0,2
934,1710906401,0,2,0,0,0,0
935,1710909301,0,2,0,0,0,2
936,1710909302,1,1,2,0,0,2
937,1710910701,0,1,1,0,0,0
938,1710910702,0,5,2,0,0,0
939,1710910703,0,1,3,0,0,0
940,1710910704,0,3,4,0,0,0
941,1710910901,2,18,23,0,0,8
942,1710911401,0,3,4,0,0,0
943,1710911402,0,1,1,0,0,2
944,1710911601,0,0,0,0,1,1
945,1710911602,0,1,3,0,0,1
946,1710912901,0,0,2,0,2,0
947,1710913101,0,1,1,0,0,0
948,1710913801,0,3,6,0,0,0
949,1710913802,0,3,2,0,1,0
950,1710914701,2,2,1,0,0,0
951,1710914702,2,0,1,0,0,0
952,1710916401,0,1,4,0,0,0
953,1710921201,0,1,1,0,0,0
954,1710921202,0,1,1,0,2,2
955,1710923901,0,2,0,0,0,0
956,1710923902,0,1,1,0,0,0
957,1710929801,2,2,1,0,0,0
958,1710929802,2,1,3,0,0,0
959,1710930801,0,1,0,0,0,0
960,1710930802,0,1,0,0,0,0
961,1710935801,2,1,3,1,0,0
962,1710935802,0,1,1,0,3,1
963,1710936701,0,1,0,0,0,0
964,1710936702,0,3,0,0,1,0
965,1710938801,0,1,1,0,0,0
966,1710939301,0,1,1,0,0,0
967,1710940701,2,10,9,0,0,4
968,1710940801,0,1,1,0,0,0
969,1710941801,0,2,1,0,1,0
970,1710941802,0,1,1,0,0,0
971,1710942501,0,1,2,0,0,0
972,1710942502,1,1,1,0,2,0
973,1710942503,0,0,0,0,1,0
974,1710943601,0,1,2,0,0,1
975,1710944401,0,3,0,0,0,0
976,1710945101,1,0,3,0,0,0
977,1710945102,0,0,2,0,0,0
978,1710949501,0,0,5,0,0,2
979,1710950901,1,5,2,2,0,1
980,1710952101,0,0,2,0,0,0
981,1710952701,0,0,0,0,0,2
982,1710952702,0,0,0,0,0,2
983,1710954201,1,2,3,0,0,0
984,1710954202,0,2,0,0,0,0
985,1710954203,0,2,0,0,0,0
986,1710954204,0,2,0,0,0,0
987,1710954701,1,15,16,0,0,3
988,1710954702,1,13,14,1,0,1
989,1710954703,4,23,16,1,3,2
990,1710958001,0,1,1,0,0,3
991,1710958601,0,1,1,0,0,0
992,1710960101,0,9,7,0,1,6
993,1710960102,0,6,6,1,8,5
994,1710960103,0,4,1,0,3,1
995,1710960601,1,3,2,0,0,0
996,1710961501,0,12,8,0,0,4
997,1710961502,0,13,10,0,3,7
998,1710961503,0,10,4,0,0,3
999,1710961504,0,12,4,0,0,3
1000,1710964401,0,0,0,0,1,1
1001,1710964402,0,0,0,0,1,3
1002,1710964601,7,3,6,1,3,3
1003,1710964602,6,10,18,0,3,2
1004,1710965101,1,0,1,0,0,0
1005,1710965701,1,8,11,0,9,8
1006,1710965702,2,16,24,0,3,11
1007,1710968002,0,1,2,0,0,0
1008,1710969001,1,12,20,0,0,2
1009,1710969201,0,1,1,0,0,0
1010,1710970301,0,0,2,0,0,0
1011,1710970401,0,3,1,0,0,2
1012,1710970402,0,0,0,0,0,2
1013,1710974001,6,8,14,1,2,5
1014,1710974002,4,6,15,0,1,4
1015,1710977601,1,2,3,0,0,0
